cid000000085	allergic rhinitis
cid000000085	cardiomyopathy
cid000000085	carnitine deficiency
cid000000085	encephalopathy
cid000000085	end stage renal disease
cid000000085	failure to thrive
cid000000085	hypoglycemia
cid000000085	hypotonia
cid000000085	idiopathic urticaria
cid000000085	inborn error of metabolism
cid000000085	muscle weakness
cid000000085	renal disease
cid000000085	rhinitis
cid000000085	urticaria
cid000000085	weakness
cid000000119	acquired agammaglobulinemia
cid000000119	agammaglobulinemia
cid000000119	congenital agammaglobulinemia
cid000000119	fetal damage
cid000000119	hepatitis
cid000000119	hepatitis a
cid000000119	infection
cid000000119	infections
cid000000119	rubella
cid000000119	rubeola
cid000000119	thymoma
cid000000119	varicella
cid000000119	zoster
cid000000137	actinic keratoses
cid000000137	actinic keratosis
cid000000137	keratoses
cid000000137	keratosis
cid000000143	anemias
cid000000143	cancer
cid000000143	colorectal cancer
cid000000143	folic acid deficiency
cid000000143	megaloblastic
cid000000143	megaloblastic anemias
cid000000143	osteosarcoma
cid000000158	benign hydatidiform mole
cid000000158	death
cid000000158	diabetes
cid000000158	diabetes mellitus
cid000000158	fetal death
cid000000158	fetal growth retardation
cid000000158	gestational trophoblastic disease
cid000000158	growth retardation
cid000000158	hydatidiform mole
cid000000158	intrauterine fetal death
cid000000158	missed abortion
cid000000158	mole
cid000000158	rh incompatibility
cid000000159	arterial hypertension
cid000000159	connective tissue diseases
cid000000159	hypertension
cid000000159	pah
cid000000159	pulmonary arterial hypertension
cid000000159	pulmonary hypertension
cid000000159	scleroderma
cid000000174	constipation
cid000000175	infections
cid000000191	atrial fibrillation
cid000000191	atrial flutter
cid000000191	fibrillation
cid000000191	flutter
cid000000191	nodal block
cid000000191	paroxysmal supraventricular tachycardia
cid000000191	psvt
cid000000191	sinus rhythm
cid000000191	supraventricular tachycardia
cid000000191	tachycardia
cid000000191	ventricular tachycardia
cid000000206	acute alcoholic intoxication
cid000000206	alcoholic intoxication
cid000000206	alkalosis
cid000000206	arrhythmias
cid000000206	bleeding
cid000000206	cardiac arrhythmias
cid000000206	cerebral edema
cid000000206	dehydration
cid000000206	delirium
cid000000206	delirium tremens
cid000000206	diuresis
cid000000206	edema
cid000000206	essential hypertension
cid000000206	familial periodic paralysis
cid000000206	hyperglycemia
cid000000206	hyperinsulinemia
cid000000206	hypertension
cid000000206	hypoglycemia
cid000000206	hypoglycemic episodes
cid000000206	hypokalemia
cid000000206	hypothermia
cid000000206	insulin hypoglycemia
cid000000206	insulin shock
cid000000206	intoxication
cid000000206	ischemia
cid000000206	metabolic alkalosis
cid000000206	negative nitrogen balance
cid000000206	osmotic pressure
cid000000206	paralysis
cid000000206	periodic paralysis
cid000000206	potassium deficiency
cid000000206	shock
cid000000206	ulceration
cid000000206	unresponsive
cid000000214	coarctation
cid000000214	coarctation of the aorta
cid000000214	congenital heart defects
cid000000214	erectile dysfunction
cid000000214	heart defects
cid000000214	patency of the ductus arteriosus
cid000000214	pulmonary atresia
cid000000214	pulmonary stenosis
cid000000214	tetralogy of fallot
cid000000214	transposition of the great vessels
cid000000214	tricuspid atresia
cid000000232	acromegaly
cid000000232	adenoma
cid000000232	craniopharyngioma
cid000000232	dwarfism
cid000000232	gigantism
cid000000232	hypoglycemia
cid000000232	insulin hypoglycemia
cid000000232	panhypopituitarism
cid000000232	pituitary dwarfism
cid000000232	unresponsive
cid011020241	bleeding
cid011020241	bleeding gums
cid011020241	cough
cid011020241	diphtheria
cid011020241	fever
cid011020241	gingivitis
cid011020241	illness
cid011020241	infection
cid011020241	pneumonia
cid011020241	rheumatic fever
cid011020241	scurvy
cid011020241	sinusitis
cid011020241	tuberculosis
cid011020241	whooping cough
cid000000247	homocystinuria
cid000000271	acid indigestion
cid000000271	alkalosis
cid000000271	allergic conditions
cid000000271	calcium deficiencies
cid000000271	capillary permeability
cid000000271	colic
cid000000271	cramping
cid000000271	dermatitis
cid000000271	dermatitis herpetiformis
cid000000271	dermatoses
cid000000271	end stage renal disease
cid000000271	end stage renal failure
cid000000271	eruptions
cid000000271	esrd
cid000000271	heartburn
cid000000271	hyperkalemia
cid000000271	hyperphosphatemia
cid000000271	hypocalcemia
cid000000271	hypocalcemic tetany
cid000000271	hypoparathyroidism
cid000000271	increased potassium
cid000000271	increased potassium level
cid000000271	indigestion
cid000000271	intoxication
cid000000271	muscle cramping
cid000000271	neonatal tetany
cid000000271	nonthrombocytopenic purpura
cid000000271	osteomalacia
cid000000271	parathyroid
cid000000271	pruritus
cid000000271	purpura
cid000000271	renal disease
cid000000271	renal failure
cid000000271	rickets
cid000000271	sour stomach
cid000000271	spider bites
cid000000271	stomach
cid000000271	tetany
cid000000271	upset
cid000000271	upset stomach
cid000000271	urticaria
cid000000271	vitamin d deficiency
cid000000298	bacteremia
cid000000298	conjunctiva
cid000000298	cystic
cid000000298	cystic fibrosis
cid000000298	fever
cid000000298	fibrosis
cid000000298	infection
cid000000298	infections
cid000000298	influenzae
cid000000298	meningitis
cid000000298	ocular infections
cid000000298	pneumoniae
cid000000298	psittacosis
cid000000298	salmonella
cid000000298	typhoid
cid000000298	typhoid carrier
cid000000298	typhoid fever
cid000000312	alkalosis
cid000000312	allergic rhinitis
cid000000312	allergies
cid000000312	arrhythmias
cid000000312	ascites
cid000000312	bleeding
cid000000312	cardiac arrhythmias
cid000000312	cirrhosis
cid000000312	common cold
cid000000312	essential hypertension
cid000000312	familial periodic paralysis
cid000000312	fever
cid000000312	gastric ulceration
cid000000312	hay fever
cid000000312	hepatic cirrhosis
cid000000312	hypertension
cid000000312	hypokalemia
cid000000312	intoxications
cid000000312	itching
cid000000312	itchy
cid000000312	metabolic alkalosis
cid000000312	nasal congestion
cid000000312	nephropathy
cid000000312	paralysis
cid000000312	periodic paralysis
cid000000312	rhinitis
cid000000312	runny nose
cid000000312	sneezing
cid000000312	swelling
cid000000312	ulceration
cid000000312	watery eyes
cid000000338	acne
cid000000338	arthritides
cid000000338	arthritis
cid000000338	bedridden
cid000000338	blackheads
cid000000338	common warts
cid000000338	corns
cid000000338	dandruff
cid000000338	dermatitis
cid000000338	diarrhea
cid000000338	heartburn
cid000000338	ichthyoses
cid000000338	indigestion
cid000000338	keratosis
cid000000338	keratosis palmaris
cid000000338	keratosis pilaris
cid000000338	nausea
cid000000338	osteoarthritis
cid000000338	pad
cid000000338	pain
cid000000338	pimples
cid000000338	pityriasis
cid000000338	pityriasis rubra
cid000000338	pityriasis rubra pilaris
cid000000338	plantar warts
cid000000338	psoriasis
cid000000338	rheumatism
cid000000338	rheumatoid arthritis
cid000000338	scaling
cid000000338	scalp psoriasis
cid000000338	seborrheic dermatitis
cid000000338	skin disorders
cid000000338	stomach
cid000000338	thickened skin
cid000000338	upset
cid000000338	upset stomach
cid000000338	verrucae
cid000000338	warts
cid000000401	extrapulmonary tuberculosis
cid000000401	infections
cid000000401	renal disease
cid000000401	tuberculosis
cid000000401	urinary tract infections
cid000000402	acne
cid000000402	acne rosacea
cid000000402	acne vulgaris
cid000000402	dermatitis
cid000000402	rosacea
cid000000402	seborrheic dermatitis
cid000000444	affective disorder
cid000000444	agitation
cid000000444	depressed mood
cid000000444	depressive disorder
cid000000444	depressive episode
cid000000444	depressive illness
cid000000444	dysphoric mood
cid000000444	fatigability
cid000000444	fatigue
cid000000444	feelings of guilt
cid000000444	generalized seizures
cid000000444	guilt
cid000000444	hypersomnia
cid000000444	illness
cid000000444	impaired concentration
cid000000444	insomnia
cid000000444	loss of interest
cid000000444	major depression
cid000000444	major depressive disorder
cid000000444	major depressive episode
cid000000444	major depressive illness
cid000000444	mental disorders
cid000000444	prom
cid000000444	psychomotor agitation
cid000000444	seasonal affective disorder
cid000000444	seizures
cid000000444	slowed thinking
cid000000444	suicidal ideation
cid000000444	suicide
cid000000444	suicide attempt
cid000000450	abuse
cid000000450	aged 65 and over
cid000000450	alcohol abuse
cid000000450	atrophic vaginitis
cid000000450	atrophy
cid000000450	birth defects
cid000000450	bleeding
cid000000450	bone loss
cid000000450	breast cancer
cid000000450	breast cancers
cid000000450	cancer
cid000000450	cancer of the prostate
cid000000450	cancers
cid000000450	carcinoma
cid000000450	carcinoma of the prostate
cid000000450	cardiovascular disease
cid000000450	coronary heart disease
cid000000450	death
cid000000450	deep vein thrombosis
cid000000450	deep venous thrombosis
cid000000450	dementia
cid000000450	diabetes
cid000000450	diabetes mellitus
cid000000450	diplopia
cid000000450	dyspareunia
cid000000450	dysuria
cid000000450	early menopause
cid000000450	embolism
cid000000450	endometrial cancer
cid000000450	endometrial hyperplasia
cid000000450	estrogen deficiency
cid000000450	female hypogonadism
cid000000450	flushes
cid000000450	geriatric
cid000000450	heart disease
cid000000450	hot flushes
cid000000450	hyperparathyroidism
cid000000450	hyperplasia
cid000000450	hyperprolactinemia
cid000000450	hypertension
cid000000450	hypogonadism
cid000000450	infarction
cid000000450	invasive breast cancer
cid000000450	loss of vision
cid000000450	lupus
cid000000450	lupus erythematosus
cid000000450	malignancy
cid000000450	menopausal
cid000000450	menopause
cid000000450	metastatic disease
cid000000450	migraine
cid000000450	myocardial infarction
cid000000450	neoplasms
cid000000450	obesity
cid000000450	osteoporosis
cid000000450	osteoporotic fractures
cid000000450	ovarian failure
cid000000450	papilledema
cid000000450	postmenopausal bone loss
cid000000450	postmenopausal osteoporosis
cid000000450	postmenopausal period
cid000000450	postmenopausal symptoms
cid000000450	primary ovarian failure
cid000000450	prolonged immobilization
cid000000450	proptosis
cid000000450	prostate
cid000000450	prostatic carcinoma
cid000000450	pruritus
cid000000450	pruritus vulvae
cid000000450	pulmonary embolism
cid000000450	retinal vascular thrombosis
cid000000450	sleep disturbances
cid000000450	stroke
cid000000450	systemic lupus erythematosus
cid000000450	ten
cid000000450	thromboembolism
cid000000450	thrombophlebitis
cid000000450	thrombosis
cid000000450	thrombosis and pulmonary embolism
cid000000450	thyrotoxicosis
cid000000450	type 1 diabetes
cid000000450	urethra
cid000000450	urinary urgency
cid000000450	uterus
cid000000450	vaginal bleeding
cid000000450	vaginitis
cid000000450	vein thrombosis
cid000000450	venous thromboembolism
cid000000450	venous thrombosis
cid000000453	acute renal failure
cid000000453	asthma
cid000000453	brain mass
cid000000453	bronchial hyperresponsiveness
cid000000453	cerebral edema
cid000000453	diuresis
cid000000453	edema
cid000000453	elevated intraocular pressure
cid000000453	high intraocular pressure
cid000000453	irreversible renal failure
cid000000453	renal failure
cid000000564	abruptio placentae
cid000000564	anemia
cid000000564	anoxia
cid000000564	aplastic anemia
cid000000564	bleeding
cid000000564	carcinoma
cid000000564	carcinoma of the prostate
cid000000564	cirrhosis
cid000000564	diseases of the genitourinary system
cid000000564	hematological disorders
cid000000564	hematuria
cid000000564	hepatic cirrhosis
cid000000564	neoplastic disease
cid000000564	prostate
cid000000564	shock
cid000000564	stomach
cid000000564	thrombocytopenia
cid000000581	amyloidosis
cid000000581	asthmatic
cid000000581	asthmatic bronchitis
cid000000581	atelectasis
cid000000581	bronchiectasis
cid000000581	bronchitis
cid000000581	bronchopulmonary disease
cid000000581	cystic
cid000000581	cystic fibrosis
cid000000581	elevated ast
cid000000581	emphysema
cid000000581	fibrosis
cid000000581	obstruction
cid000000581	pneumonia
cid000000581	primary amyloidosis
cid000000581	rsi
cid000000581	tracheobronchitis
cid000000581	tuberculosis
cid000000596	acute leukemia
cid000000596	acute lymphocytic leukemia
cid000000596	acute myelocytic leukemia
cid000000596	blast phase
cid000000596	cancer
cid000000596	chronic myelocytic leukemia
cid000000596	erythroleukemia
cid000000596	leukemia
cid000000596	lsa
cid000000596	lymphocytic leukemia
cid000000596	lymphocytic lymphoma
cid000000596	lymphoma
cid000000596	meningeal leukemia
cid000000596	meningeal neoplasms
cid000000596	myelocytic leukemia
cid000000596	myelodysplastic syndrome
cid000000596	neoplasms
cid000000596	remission
cid000000596	remissions
cid000000598	cystitis
cid000000598	hemorrhagic cystitis
cid000000612	dry skin
cid000000612	ichthyosis
cid000000612	ichthyosis vulgaris
cid000000612	itching
cid000000612	itchy
cid000000612	itchy skin
cid000000612	scaly skin
cid000000612	skin irritation
cid000000612	xerosis
cid000000679	bacterial infections
cid000000679	cystitis
cid000000679	infections
cid000000679	interstitial cystitis
cid000000681	cardiac decompensation
cid000000681	coma
cid000000681	comatose
cid000000681	confusion
cid000000681	decreased systemic vascular resistance
cid000000681	hypotension
cid000000681	in toe
cid000000681	increased cardiac output
cid000000681	infarction
cid000000681	infarctions
cid000000681	low cardiac output
cid000000681	mental confusion
cid000000681	myocardial infarction
cid000000681	myocardial infarctions
cid000000681	pallor
cid000000681	renal failure
cid000000681	septicemia
cid000000681	shock
cid000000681	shock syndrome
cid000000681	systemic vascular resistance
cid000000681	urinary flow
cid000000681	vascular resistance
cid000000702	abdominal cancer
cid000000702	angina
cid000000702	angina pectoris
cid000000702	cancer
cid000000702	cerebral palsy
cid000000702	chronic pain
cid000000702	claudication
cid000000702	dehydrated
cid000000702	glossopharyngeal neuralgia
cid000000702	infection
cid000000702	neuralgia
cid000000702	pain
cid000000702	palsy
cid000000702	paraplegia
cid000000702	pruritus
cid000000702	pruritus ani
cid000000702	spastic paraplegia
cid000000702	tic
cid000000702	tic douloureux
cid000000702	trigeminal neuralgia
cid000000702	vascular insufficiency
cid000000727	head lice
cid000000727	infestation
cid000000727	infestations
cid000000727	nits
cid000000727	pediculosis
cid000000727	scabies
cid000000738	hepatic dysfunction
cid000000738	hepatic impairment
cid000000738	short bowel syndrome
cid000000753	constipation
cid000000772	abdominal surgery
cid000000772	acute cardiac insufficiency
cid000000772	acute respiratory failure
cid000000772	angina
cid000000772	bedridden
cid000000772	cardiac insufficiency
cid000000772	death
cid000000772	deep vein thrombosis
cid000000772	dvt
cid000000772	embolism
cid000000772	geriatric
cid000000772	heart failure
cid000000772	illness
cid000000772	infarction
cid000000772	infections
cid000000772	myocardial infarction
cid000000772	pulmonary embolism
cid000000772	respiratory failure
cid000000772	respiratory infections
cid000000772	respiratory insufficiency
cid000000772	septic shock
cid000000772	shock
cid000000772	stemi
cid000000772	thrombosis
cid000000772	unstable angina
cid000000772	vein thrombosis
cid000000774	allergy
cid000000774	allergy skin
cid000000774	positive skin test
cid000000774	wheal
cid000000784	infection
cid000000784	sore
cid000000784	sore mouth
cid000000785	chloasma
cid000000785	dyschromia
cid000000785	freckles
cid000000785	hyperpigmentation
cid000000785	lentigines
cid000000785	liver spots
cid000000785	melasma
cid000000785	rom
cid000000785	skin conditions
cid000000807	carcinoma
cid000000807	carcinoma of the thyroid
cid000000807	conjunctiva
cid000000807	hyperthyroidism
cid000000838	abdominal cramps
cid000000838	acute sinusitis
cid000000838	allergic reactions
cid000000838	anaphylactic reactions
cid000000838	anaphylactic shock
cid000000838	anaphylactoid reactions
cid000000838	anaphylaxis
cid000000838	angioedema
cid000000838	angioneurotic edema
cid000000838	apprehension
cid000000838	arrest
cid000000838	asthmatic
cid000000838	bronchospasm
cid000000838	cardiac arrest
cid000000838	cardiac failure
cid000000838	cardiogenic shock
cid000000838	carotid sinus hypersensitivity
cid000000838	complete heart block
cid000000838	convulsions
cid000000838	cramps
cid000000838	diarrhea
cid000000838	distress
cid000000838	dyspnea
cid000000838	edema
cid000000838	fall in blood pressure
cid000000838	fever
cid000000838	fibrillation
cid000000838	flushing
cid000000838	glaucoma
cid000000838	hay fever
cid000000838	heart block
cid000000838	hypersensitivity
cid000000838	hypersensitivity reactions
cid000000838	insulin shock
cid000000838	laryngeal spasm
cid000000838	pruritus
cid000000838	rashes
cid000000838	respiratory distress
cid000000838	rhinitis
cid000000838	seizures
cid000000838	serum sickness
cid000000838	shock
cid000000838	sickness
cid000000838	sinusitis
cid000000838	spasm
cid000000838	stinging
cid000000838	syncope
cid000000838	tachycardia
cid000000838	urticaria
cid000000838	uterine contractions
cid000000838	ventricular fibrillation
cid000000838	vomiting
cid000000838	wheezing
cid000000853	acquired hypothyroidism
cid000000853	acute myocardial infarction
cid000000853	adrenal crisis
cid000000853	adrenal insufficiency
cid000000853	adverse effect
cid000000853	arrhythmias
cid000000853	aspiration
cid000000853	atrophy
cid000000853	cancer
cid000000853	carcinoma
cid000000853	carcinoma of the thyroid
cid000000853	cardiovascular disease
cid000000853	chronic lymphocytic thyroiditis
cid000000853	clotting
cid000000853	coma
cid000000853	congenital absence
cid000000853	congenital hypothyroidism
cid000000853	cord
cid000000853	craniosynostosis
cid000000853	cretinism
cid000000853	diffuse goiter
cid000000853	drug interaction
cid000000853	drug interaction with
cid000000853	eclampsia
cid000000853	elevated serum tsh
cid000000853	follicular carcinoma
cid000000853	follicular carcinoma of the thyroid
cid000000853	food interactions
cid000000853	geriatric
cid000000853	gestation
cid000000853	goiter
cid000000853	goiters
cid000000853	hyperactivity
cid000000853	hypersensitivity
cid000000853	hyperthyroidism
cid000000853	hypothyroid
cid000000853	hypothyroidism
cid000000853	impaired concentration
cid000000853	infarction
cid000000853	interaction
cid000000853	interactions
cid000000853	lymphocytic thyroiditis
cid000000853	myocardial infarction
cid000000853	myxedema
cid000000853	myxedema coma
cid000000853	nodular thyroid
cid000000853	nodules
cid000000853	nursing
cid000000853	premature delivery
cid000000853	primary hypothyroidism
cid000000853	spontaneous abortion
cid000000853	stillbirth
cid000000853	subacute thyroiditis
cid000000853	subclinical hypothyroidism
cid000000853	thyroid cancer
cid000000853	thyroid disease
cid000000853	thyroid dysfunction
cid000000853	thyroid nodules
cid000000853	thyroiditis
cid000000853	thyrotoxicosis
cid000000861	atrophy
cid000000861	chronic lymphocytic thyroiditis
cid000000861	coma
cid000000861	cretinism
cid000000861	goiter
cid000000861	goiters
cid000000861	hyperthyroidism
cid000000861	hypothyroidism
cid000000861	lymphocytic thyroiditis
cid000000861	myxedema
cid000000861	myxedema coma
cid000000861	nodules
cid000000861	precoma
cid000000861	primary hypothyroidism
cid000000861	subacute thyroiditis
cid000000861	thyroid nodules
cid000000861	thyroiditis
cid000000888	acute nephritis
cid000000888	constipation
cid000000888	convulsions
cid000000888	eclampsia
cid000000888	encephalopathy
cid000000888	hypertension
cid000000888	hypocalcemia
cid000000888	hypomagnesemia
cid000000888	magnesium deficiencies
cid000000888	magnesium deficiency
cid000000888	nephritis
cid000000888	seizures
cid000000888	tetany
cid000000888	toxemia
cid000000888	toxemia of pregnancy
cid000000888	toxemias
cid000000937	abdominal pain
cid000000937	artery disease
cid000000937	atherosclerotic vascular disease
cid000000937	coronary artery disease
cid000000937	coronary heart disease
cid000000937	diabetes
cid000000937	diabetes mellitus
cid000000937	dyslipidaemia
cid000000937	dyslipidemia
cid000000937	dyslipidemias
cid000000937	fasting
cid000000937	heart disease
cid000000937	hypercholesterolaemia
cid000000937	hypercholesterolemia
cid000000937	hyperlipidemia
